stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,32.69,44.95,0,159.37,0,4.09,0,0,0,0,0,0,0,0,0,0,12.26,65.38,85.81,138.94,0,0,0,4.09,85.81,927.61,4.09,0,0,28.6,0,0,0,0,0,0,4.09,0,0,0
72hpf,40.65,49.21,0,115.54,24.61,56.7,0,3.21,0,0,6.42,0,0,0,4.28,0,69.54,292.05,37.44,162.61,1.07,9.63,4.28,3.21,268.52,190.42,0,2.14,0,140.14,2.14,0,2.14,50.28,24.61,13.91,20.33,0,0,0
21Day,104.41,48.19,12.05,669.27,21.42,113.78,0,54.88,0,5.35,16.06,4.02,16.06,14.72,232.9,24.09,44.17,501.95,105.74,357.39,1.34,0,84.33,4.02,103.07,120.47,2.68,13.39,0,101.73,50.86,0,1.34,28.11,14.72,32.12,12.05,4.02,1.34,192.75
3Month,2.88,54.39,20.8,581.35,3.2,0,8.64,13.76,0.64,135.34,309.39,0.96,164.13,448.25,49.91,265.24,49.27,112.3,275.48,128.62,37.11,0.32,60.47,22.72,14.72,3.2,26.56,8,0,11.84,17.6,1.6,51.51,2.24,0.32,0,1.6,75.51,71.99,487.92
22Month,6.56,215.38,52.48,524.24,3.83,0,19.13,23.51,1.09,130.1,643.41,408.35,979.61,206.09,114.8,492.54,24.6,73.25,415.46,232.87,6.01,26.79,59.59,2.73,21.87,7.65,40.45,36.63,7.11,13.67,6.56,0,64.51,24.05,19.13,0,0.55,38.27,0,284.26
