stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,343.26,65.38,0,527.15,8.17,40.86,0,28.6,0,0,8.17,0,61.3,4.09,0,4.09,4.09,57.21,134.85,326.91,1029.77,0,0,0,0,633.39,7727.39,0,0,0,147.11,0,0,0,0,0,36.78,0,0,0
72hpf,181.86,27.81,0,155.12,36.37,23.54,0,18.19,0,0,2.14,0,0,4.28,0,39.58,0,186.14,238.56,28.88,361.59,0,57.77,7.49,21.4,788.44,1053.74,6.42,10.7,0,232.14,48.14,5.35,86.65,10.7,10.7,19.26,0,0,0
21Day,325.26,29.45,17.4,670.61,17.4,168.66,0,242.27,0,2.68,20.08,1.34,0,41.49,33.46,198.1,123.15,30.79,218.18,111.1,795.09,0,1.34,50.86,2.68,337.31,491.24,5.35,13.39,0,301.17,62.91,14.72,64.25,16.06,40.16,14.72,0,1.34,30.79
3Month,4.8,19.84,12.8,336.59,0.64,0,6.72,14.08,1.28,12.48,80.95,0.64,0,1099.35,207.97,44.79,207.65,20.16,101.74,144.3,97.9,19.2,1.92,17.28,96.3,5.44,6.4,18.88,4.16,0,2.24,23.68,549.35,3.52,0.64,0,1.92,27.84,47.67,100.46
22Month,4.37,47.56,29.52,214.84,5.47,0,17.49,26.79,0.55,25.15,326.35,230.14,0,4320.21,100.04,158.53,396.32,8.75,44.83,339.47,188.05,4.37,93.48,13.12,3.28,9.29,7.11,21.32,12.03,22.96,7.11,8.2,192.42,18.04,10.93,0,1.64,7.65,0,50.84
