stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,4.09,0,8.17,0,0,0,0,0,0,0,0,0,0,0,0,0,20.43,0,8.17,0,0,0,0,4.09,32.69,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,2.14,1.07,0,10.7,3.21,41.72,0,1.07,0,0,0,0,2.14,0,0,9.63,11.77,29.95,1.07,18.19,0,27.81,1.07,1.07,57.77,16.05,1.07,0,5.35,3.21,0,0,2.14,0,1.07,1.07,0,0,0
21Day,8.03,1.34,0,85.67,1.34,60.23,0,17.4,0,0,5.35,0,5.35,0,8.03,30.79,5.35,26.77,6.69,26.77,0,0,8.03,0,12.05,14.72,2.68,0,8.03,50.86,0,2.68,8.03,0,5.35,4.02,0,0,9.37
3Month,0.64,8.96,2.24,123.18,1.28,0,2.56,3.84,0.32,9.28,22.4,0,84.47,32.31,6.4,113.9,11.84,42.87,43.51,30.08,5.12,0.32,8.64,5.76,4.8,1.28,14.08,1.92,1.28,19.52,0.32,146.54,0.96,0,0,0.32,16,10.88,23.36
22Month,1.09,15.85,6.01,50.29,0,0,2.73,6.01,0,7.11,25.69,6.56,272.78,18.04,21.32,99.49,2.19,8.75,38.27,36.08,0.55,4.92,8.2,0.55,2.19,0,7.11,0,1.64,2.73,0,65.05,1.64,1.09,0,1.09,4.37,0,7.11
