stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,20.43,0,0,0,0,0,0,0,49.04,0,0,0,0,49.04,114.42,0,16.35,0,0,0,0,8.17,73.56,0,0,4.09,0,0,0,0,0,0,0,0
72hpf,5.35,0,0,36.37,23.54,2.14,0,0,1.07,0,0,0,0,0,0,0,49.21,136.93,0,17.12,0,4.28,0,0,78.09,63.12,0,0,12.84,10.7,0,11.77,1.07,0,0,0,0
21Day,9.37,0,4.02,220.86,13.39,9.37,0,0,6.69,0,0,0,2.68,0,1.34,5.35,112.44,176.69,12.05,14.72,0,0,14.72,0,18.74,17.4,8.03,1.34,9.37,22.76,1.34,1.34,0,1.34,0,0,1.34
3Month,0,1.6,6.72,222.36,5.12,0,1.92,0.32,120.3,4.8,0,0,368.26,10.56,0.96,64.63,155.82,15.68,16.96,5.12,3.84,0,102.7,16.64,21.44,0.96,36.79,1.28,1.28,10.56,5.44,1.28,0,0,1.28,4.48,4.8
22Month,0.55,4.92,10.39,138.85,2.19,0,3.83,0.55,91.29,7.11,1.64,0,888.31,3.28,1.64,114.25,50.29,6.01,10.39,12.57,0,29.52,65.6,0.55,15.85,0,34.99,2.73,0.55,4.92,1.64,1.09,0.55,0,0,0,2.19
