stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,4.09,0,4.09,0,0,0,0,0,0,0,0,0,0,0,4.09,4.09,0,0,0,0,0,0,0,44.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,7.49,1.07,0,14.98,2.14,3.21,0,0,0,0,0,0,0,0,0,1.07,100.56,3.21,12.84,0,0,1.07,0,81.3,33.16,0,2.14,0,9.63,0,0,0,2.14,0,0,1.07,0,0,0
21Day,69.6,1.34,0,208.81,0,5.35,0,5.35,0,0,0,0,0,4.02,0,4.02,322.59,1.34,49.53,0,0,6.69,0,32.12,25.43,0,0,0,9.37,17.4,0,0,2.68,2.68,2.68,0,0,0,0
3Month,24,3.84,3.52,180.13,0.32,0,4.8,0,9.6,9.92,0,89.59,14.4,1.6,507.12,9.6,1831.39,13.44,27.84,4.8,0.32,3.84,5.12,1.92,1.28,3.84,4.48,0,0.32,13.12,0.32,31.36,1.6,0,0,0.64,7.36,17.28,9.6
22Month,14.76,7.11,2.19,63.41,0,0,3.83,0.55,8.2,9.84,3.28,228.5,8.75,0.55,116.98,1.64,308.86,14.21,20.77,0,2.19,8.2,0,0,0,0.55,2.73,0.55,1.09,1.64,0,11.48,0.55,0,0,0,0,0,3.28
