stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,24.52,0,0,24.52,0,0,0,0,0,0,0,0,0,0,4.09,0,4.09,85.81,0,0,0,0,118.51,735.55,4.09,0,16.35,0,0,0,0,0,0,0,0,0
72hpf,33.16,5.35,0,10.7,17.12,23.54,1.07,0,2.14,0,0,0,0,0,4.28,68.47,12.84,63.12,0,1.07,1.07,0,4715.64,690.02,4.28,11.77,72.75,2.14,0,55.63,18.19,17.12,4.28,0,0,0
21Day,18.74,1.34,1.34,24.09,0,22.76,2.68,0,0,0,2.68,5.35,4.02,1.34,1.34,10.71,9.37,28.11,0,0,2.68,0,1098.94,95.04,9.37,5.35,20.08,24.09,0,8.03,6.69,13.39,2.68,0,0,1.34
3Month,0.64,2.24,0,6.72,0.64,0,0,0.96,3.84,0,15.68,48.95,0,3.84,0.96,4.16,2.56,3.2,0.32,0,0.32,0.64,100.78,1.6,23.68,1.6,0,0,92.15,1.28,0.32,0,0.32,4.48,8.32,1.92
22Month,0.55,2.19,1.09,2.19,0,0,1.09,0,3.83,1.09,52.48,22.41,1.09,2.19,0,2.19,1.64,4.92,0.55,1.09,0.55,0,80.36,1.09,42.64,2.73,0,0.55,16.95,9.29,0.55,0,0,0,0,0.55
