stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,8.17,8.17,0,0,0,0,0,0,0,16.35,0,0,0,4.09,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,2.14,1.07,0,0,0,0,0,0,0,1.07,0,0,2.14,0,0,0,0,0,0,3.21,2.14,1.07,0,0,0,0,2.14,0,1.07,0,0,0,0
21Day,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34,2.68,0,2.68,0,0,1.34,0,0,0,0,0,0,0,2.68,6.69,0,0,0,0,0,0
3Month,0.96,0.32,0.32,9.92,1.28,0,0,0.32,1.28,4.16,0,17.6,3.2,0.32,3.52,2.88,2.56,3.2,6.08,1.92,0,0.96,0.96,0,0.64,6.08,0,0,0.64,1.28,77.11,0.32,0,0,0.96,4.8,3.52
22Month,0,7.65,3.28,12.03,0.55,0,1.09,0.55,1.64,12.57,3.28,126.28,6.56,3.28,14.21,0,1.64,8.2,15.85,0,7.11,0.55,0.55,0.55,1.09,9.29,0.55,195.7,0,1.09,47.01,0.55,0.55,0.55,0.55,0,2.19
