stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,20.43,16.35,0,36.78,4.09,4.09,0,0,0,0,0,4.09,0,0,0,0,4.09,12.26,16.35,73.56,0,0,0,0,16.35,286.05,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,5.35,4.28,0,8.56,5.35,2.14,0,0,0,0,0,0,0,0,0,0,12.84,20.33,4.28,12.84,0,2.14,1.07,1.07,48.14,34.23,1.07,1.07,5.35,0,0,9.63,0,1.07,0,0,0,0
21Day,8.03,5.35,1.34,84.33,2.68,9.37,0,5.35,2.68,1.34,0,0,4.02,1.34,4.02,6.69,2.68,18.74,1.34,34.8,0,0,4.02,0,10.71,9.37,0,0,12.05,4.02,0,0,0,1.34,1.34,0,0,1.34
3Month,0,6.72,0.32,26.24,0,0,0.32,0.64,4.16,0.96,0,0,51.83,3.84,0,23.04,2.56,10.24,3.52,7.04,0.64,0,0.96,1.6,0.96,0.32,0.64,0.32,0,1.28,13.12,0.64,0,0,0,0.32,0.32,2.24
22Month,0,7.65,4.37,11.48,0.55,0,1.09,0,4.37,4.37,4.92,0,115.89,1.09,2.19,27.88,0.55,2.73,4.37,6.56,1.09,2.73,1.09,0.55,1.09,0.55,0,0,0.55,1.09,3.83,1.09,2.19,0,0,0,0,2.19
