stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,44.95,0,0,0,12.26,0,0,0,0,0,159.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.07,0,0,9.63,0,6.42,0,0,0,0,0,0,22.47,0,0,33.16,145.49,4.28,1.07,7.49,0,708.2,0,0,42.79,47.07,2.14,0,0,18.19,0,0,0,1.07,0,0,0,0,0,0
21Day,52.2,4.02,26.77,176.69,4.02,124.48,0,14.72,0,2.68,9.37,0,2234.01,5.35,45.51,46.85,12.05,88.34,30.79,187.39,0,28.11,25.43,1.34,246.29,108.42,8.03,10.71,0,76.3,159.29,0,1.34,22.76,18.74,50.86,5.35,1.34,0,32.12
3Month,36.15,179.17,496.88,1820.83,9.92,0,406.02,24.32,6.72,314.19,488.88,10.24,170252.7,700.69,48.95,2038.4,390.02,578.15,409.86,789.95,142.38,129.58,427.77,250.84,110.38,18.88,118.38,189.41,0,32.31,1994.24,4.16,299.79,49.27,5.12,0,8,347.14,170.53,503.28
22Month,183.13,400.7,334.55,882.3,1.64,0,1302.68,21.87,6.56,164,528.62,218.66,545283.64,260.21,85.82,871.37,107.69,156.34,562.51,727.6,21.87,5875.99,310.5,13.67,61.77,14.21,110.97,482.7,228.5,18.59,607.33,0,96.76,77.08,165.64,2.73,3.83,49.2,1.64,401.79
