stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1691.77,0,0,53.12,4.09,0,0,0,0,0,4.09,0,0,0,0,0,0,12.26,69.47,0,0,0,0,4.09,535.32,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1168.21,1.07,0,13.91,0,8.56,0,0,0,0,0,0,0,0,0,5.35,10.7,1.07,102.7,0,1.07,0,0,74.89,44.93,0,0,14.98,0,1.07,8.56,0,1.07,1.07,0,0,0
21Day,1863.24,0,0,22.76,4.02,30.79,0,2.68,0,0,0,1.34,0,6.69,2.68,1.34,12.05,1.34,175.35,0,0,9.37,0,56.22,24.09,0,4.02,16.06,18.74,0,4.02,4.02,10.71,0,0,0,2.68
3Month,9.92,2.24,0,4.8,0,0,0,0,0.32,0.96,0,8.32,1.28,0,1.6,0.32,1.28,0.32,3.2,0.96,0,1.28,0,1.6,0,0.64,1.92,0.32,0.32,8.32,0,0,0,0,0.32,1.92,1.92
22Month,1.09,0.55,0.55,1.64,0.55,0,0.55,1.09,0.55,0.55,0,19.68,0,0,2.73,0,0,1.09,5.47,0,0.55,0.55,0.55,0,0,0.55,4.37,0.55,0,13.12,0,0,0,0,0,0,0
