stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,36.78,114.42,0,40.86,0,0,0,0,0,0,4.09,0,8.17,0,0,0,4.09,20.43,20.43,12.26,764.16,0,0,0,0,44.95,5295.98,0,0,0,122.59,0,0,0,4.09,0,0,16.35,0,0,0
72hpf,226.8,272.8,0,70.61,38.51,58.84,0,1.07,0,0,1.07,0,0,0,0,13.91,0,12.84,113.4,14.98,2104.28,0,2.14,63.12,0,2355.68,2371.73,3.21,6.42,0,2536.47,3.21,0,2.14,2573.92,59.91,33.16,138,0,0,0
21Day,175.35,103.07,2.68,82.99,16.06,65.59,0,17.4,0,1.34,1.34,2.68,0,8.03,1.34,22.76,21.42,9.37,45.51,18.74,2711.87,4.02,0,279.75,0,518.01,464.47,4.02,4.02,0,843.28,96.37,0,2.68,459.12,30.79,65.59,41.49,1.34,0,20.08
3Month,1.6,54.71,0.64,30.72,0.64,0,2.24,0.32,1.6,6.4,14.72,0.64,0,59.19,9.28,0.96,16.96,2.24,15.04,14.4,331.79,48.31,0.32,8.96,2.56,1.28,1.6,6.4,1.28,0,5.76,5.44,0.32,19.52,6.4,0.64,0,8,3.2,4.48,17.6
22Month,0,171.1,4.37,18.04,1.09,0,2.19,0,1.09,6.56,20.77,26.79,0,276.61,8.75,3.83,27.33,0,6.56,20.77,341.66,6.01,7.65,8.75,1.64,3.28,1.09,3.83,4.37,2.19,4.37,1.09,0,10.93,19.68,32.25,0,1.64,1.09,0,13.12
