stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,4.09,0,12.26,4.09,0,0,0,0,0,0,0,0,0,0,0,4.09,24.52,57.21,0,0,0,0,4.09,322.83,0,0,0,8.17,0,0,0,0,4.09,0,0,0
72hpf,0,2.14,0,11.77,0,4.28,0,1.07,0,0,0,0,0,0,0,2.14,8.56,0,26.74,0,0,0,1.07,46,113.4,0,0,0,8.56,0,0,4.28,1.07,2.14,0,0,0
21Day,1.34,1.34,0,16.06,0,49.53,0,12.05,0,1.34,0,0,0,8.03,0,1.34,6.69,1.34,6.69,0,0,1.34,0,10.71,57.56,0,0,0,8.03,1.34,0,1.34,1.34,0,0,0,0
3Month,0.32,0.96,0.64,23.36,0,0,0.32,1.28,0.32,11.2,0,4.8,5.44,5.12,1.6,0.32,2.88,5.12,6.08,0.64,0,0,0.64,0,1.92,0.32,0.96,0,0,1.28,84.47,0.32,0,0.32,0.32,79.35,15.04
22Month,0,0.55,0,2.19,0,0,1.09,1.09,0,14.76,1.64,13.12,3.28,4.92,1.09,0.55,0,14.76,2.73,0,1.64,0.55,0,0,2.19,0,0,0.55,0,0,10.39,0,0,0,0.55,0.55,1.64
