stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,8.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.35,130.76,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,11.77,2.14,0,2.14,0,5.35,0,0,0,0,0,1.07,0,0,0,2.14,11.77,1.07,13.91,0,0,0,0,895.42,88.79,2.14,18.19,11.77,0,0,89.86,0,1.07,2.14,0,0,0
21Day,6.69,1.34,1.34,5.35,1.34,8.03,0,4.02,0,0,0,1.34,0,0,4.02,8.03,6.69,5.35,14.72,1.34,0,5.35,0,421.64,41.49,5.35,9.37,5.35,9.37,1.34,38.82,1.34,1.34,0,0,0,2.68
3Month,0.64,0,0,8,0.32,0,0,0,1.28,1.92,0,9.92,2.56,0.32,3.84,0,0.64,1.92,11.84,0.96,0.32,0.32,0.64,5.12,1.92,7.68,1.28,0,1.6,54.07,0.64,0,0,0.64,0.64,20.48,0.64
22Month,0,1.64,0.55,7.11,0,0,0.55,0.55,1.09,11.48,1.09,39.36,1.64,1.09,6.01,0,2.73,5.47,12.57,0.55,2.19,0.55,0,8.2,0.55,13.12,2.19,0.55,0,47.01,3.83,0,0,0,0,0,0
