stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,110.33,20.43,0,204.32,0,0,0,0,0,0,0,0,32.69,0,0,0,0,16.35,16.35,200.23,363.69,0,0,0,0,159.37,1977.82,0,0,0,36.78,0,0,0,0,0,0,12.26,0,0,0
72hpf,169.03,26.74,0,94.14,20.33,24.61,0,5.35,0,0,2.14,0,0,2.14,0,13.91,0,32.09,133.72,27.81,203.26,0,25.67,13.91,4.28,1092.26,520.99,6.42,7.49,0,251.4,10.7,0,3.21,86.65,2.14,1.07,16.05,0,0,1.07
21Day,195.43,16.06,4.02,246.29,17.4,104.41,0,85.67,0,8.03,12.05,1.34,0,16.06,17.4,49.53,13.39,10.71,97.71,54.88,591.63,1.34,0,73.62,1.34,405.58,258.34,4.02,13.39,0,255.66,57.56,0,9.37,74.96,26.77,46.85,25.43,0,0,29.45
3Month,6.72,30.4,6.4,310.35,4.8,0,7.68,8.96,3.52,54.39,67.19,0.32,0,374.66,181.09,16,81.91,19.52,116.14,125.42,158.05,27.2,2.56,24.64,18.56,37.75,6.08,17.6,9.28,0,9.92,13.12,0.96,239,7.68,0,0,5.76,26.88,19.84,31.04
22Month,3.28,56.85,14.21,135.57,3.83,0,5.47,9.84,2.19,39.36,88.01,79.26,0,1744.37,127.92,32.8,136.66,4.92,38.81,136.66,189.14,6.56,44.83,33.35,3.28,22.96,6.56,28.43,38.27,3.83,5.47,3.28,0,99.49,15.31,10.93,0,2.19,4.37,0,28.97
