stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,20.43,20.43,0,69.47,0,4.09,0,4.09,0,0,0,0,0,0,0,0,12.26,28.6,122.59,44.95,0,0,0,8.17,20.43,359.6,0,0,0,4.09,0,0,0,0,0,4.09,0,0,0
72hpf,16.05,10.7,0,72.75,4.28,6.42,0,0,0,0,1.07,0,0,0,8.56,0,18.19,163.68,7.49,18.19,0,0,2.14,9.63,37.44,43.86,7.49,2.14,0,28.88,1.07,2.14,22.47,1.07,0,3.21,0,0,0
21Day,33.46,10.71,17.4,208.81,8.03,20.08,0,12.05,0,2.68,2.68,0,13.39,1.34,29.45,26.77,12.05,115.11,36.14,91.02,1.34,1.34,21.42,2.68,49.53,24.09,5.35,4.02,0,46.85,10.71,1.34,6.69,9.37,6.69,16.06,1.34,0,6.69
3Month,1.28,16.32,18.56,261.4,0.64,0,3.2,1.6,0.32,97.58,47.35,0.64,774.6,197.41,6.72,239,15.04,130.86,55.35,68.47,19.84,2.24,16.96,37.43,6.08,2.88,19.84,3.52,0,3.52,10.88,48.31,4.48,0,0,1.6,16.96,9.28,54.39
22Month,1.64,8.75,3.28,54.67,0,0,3.28,1.64,0,36.08,42.64,4.37,411.63,77.08,22.96,119.17,3.28,15.85,49.2,51.93,2.73,12.03,4.92,1.09,2.73,1.09,7.11,8.2,1.64,3.83,1.64,30.07,7.11,0.55,0,1.09,1.64,0,14.76
