stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,4.09,0,1029.77,0,0,0,0,0,0,0,0,138.94,0,0,0,0,32.69,453.59,12.26,40.86,0,0,0,4.09,12.26,241.1,4.09,0,4.09,0,0,0,0,0,0,4.09,0,0,0
72hpf,13.91,2.14,0,213.96,3.21,10.7,0,0,0,0,0,0,1.07,0,0,0,0,186.14,1153.23,1.07,28.88,0,1.07,0,1.07,170.1,58.84,6.42,2.14,18.19,2.14,0,2.14,4.28,3.21,1.07,1.07,0,0,0
21Day,8.03,2.68,18.74,596.99,12.05,21.42,0,6.69,0,12.05,2.68,0,0,1.34,2.68,5.35,77.63,20.08,404.24,9.37,24.09,0,0,4.02,0,104.41,18.74,14.72,0,25.43,20.08,0,2.68,5.35,5.35,6.69,0,0,0,4.02
3Month,1.6,3.2,13.44,456.57,3.84,0,2.88,0,0.64,118.7,6.4,0,0,36.47,8.64,0.96,662.3,12.8,220.77,30.08,11.52,2.56,0.32,3.84,3.2,11.84,0.32,32.95,0.96,1.6,6.72,0.64,102.7,0,0.32,0,0,8.64,15.68,9.28
22Month,0.55,3.28,44.28,258.02,1.09,0,2.73,0,0,100.04,7.65,4.37,0,68.88,3.83,1.64,1179.68,2.73,121.36,16.4,7.65,0.55,2.19,5.47,0.55,12.57,0,38.81,2.19,0,1.64,0,63.96,0,26.24,0,0,0,0,1.09
