stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,36.78,16.35,0,24.52,4.09,0,0,0,0,0,0,0,0,0,0,0,4.09,4.09,4.09,65.38,0,0,0,0,24.52,629.31,0,0,0,16.35,0,0,0,0,0,0,0,0
72hpf,16.05,13.91,0,14.98,1.07,0,0,0,0,0,0,0,0,0,0,0,9.63,32.09,1.07,49.21,0,1.07,2.14,0,33.16,131.58,2.14,1.07,0,42.79,0,1.07,8.56,0,5.35,0,0,1.07
21Day,32.12,17.4,5.35,78.97,4.02,26.77,0,12.05,0,0,1.34,0,1.34,1.34,33.46,1.34,4.02,12.05,20.08,132.51,1.34,0,13.39,0,40.16,78.97,1.34,1.34,0,28.11,9.37,2.68,17.4,0,2.68,0,0,8.03
3Month,1.28,25.28,2.88,190.69,2.24,0,4.48,4.8,0.32,12.16,23.36,0.32,105.26,28.16,12.16,35.51,14.4,42.55,41.27,101.74,19.84,0,10.88,8,5.12,4.48,13.44,3.52,0,3.52,5.44,94.39,5.12,0,1.92,19.52,8.32,29.44
22Month,0.55,85.82,7.11,119.72,0.55,0,8.75,3.28,1.09,8.75,48.65,53.57,526.98,26.79,24.6,107.69,4.37,22.96,59.59,161.81,4.92,27.88,15.85,0.55,7.11,4.37,15.31,8.75,2.19,7.11,2.73,24.05,19.13,1.09,1.09,6.56,0,27.88
