stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,24.52,0,0,0,0,0,0,0,4.09,0,0,0,0,0,0,0,4.09,0,0,0,0,16.35,28.6,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,12.84,2.14,0,12.84,3.21,5.35,0,0,0,1.07,0,0,0,0,1.07,0,3.21,21.4,5.35,16.05,0,0,0,0,2911.97,66.33,1.07,1.07,13.91,2.14,0,10.7,467.5,441.82,4.28,0,0,0
21Day,2.68,0,0,25.43,1.34,13.39,0,1.34,0,5.35,1.34,0,2.68,0,4.02,9.37,1.34,8.03,5.35,18.74,0,0,2.68,2.68,310.54,20.08,0,0,8.03,10.71,0,1.34,252.98,849.97,12.05,0,0,4.02
3Month,0.32,0.96,2.24,87.99,0,0,0.32,0,1.6,2.56,0,0,94.07,5.12,0.64,6.08,1.28,3.52,4.48,6.4,1.28,0,0.96,28.16,4.48,0.64,2.56,0.64,0.64,1.28,16.32,0.64,6.08,1.6,0,0.64,8.64,3.84
22Month,0.55,1.64,2.19,27.33,0,0,0,0,0.55,7.65,4.92,0,109.88,6.56,1.64,10.93,0.55,0.55,9.29,12.57,0,1.09,1.64,1.09,2.73,0,2.73,0.55,0,0,4.37,0,69.43,0,0,0,0,2.73
