stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,20.43,4.09,0,16.35,0,0,4.09,0,0,0,0,0,0,0,4.09,4.09,8.17,28.6,0,0,0,0,8.17,343.26,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,6.42,3.21,0,9.63,3.21,0,0,0,0,0,0,0,1.07,0,5.35,10.7,0,17.12,0,3.21,0,0,53.49,74.89,0,0,9.63,3.21,0,3.21,0,0,1.07,0,0,0
21Day,18.74,4.02,0,45.51,24.09,0,24.09,0,2.68,0,0,0,21.42,0,1.34,12.05,8.03,45.51,0,0,4.02,0,38.82,37.48,1.34,1.34,17.4,6.69,1.34,9.37,2.68,2.68,0,0,0,2.68
3Month,0.32,4.48,0.32,63.67,0,1.6,1.92,7.36,33.91,0,57.91,13.12,4.16,14.4,3.84,20.8,18.56,16,4.48,0,1.28,2.88,5.44,0.32,0.32,1.6,0.96,1.28,58.23,0.32,0,0,0.32,3.52,5.44,16.32
22Month,0.55,8.2,1.64,33.35,0,2.73,1.64,2.73,27.33,11.48,180.4,9.84,10.39,30.61,1.64,7.11,28.43,27.88,2.19,5.47,4.92,0,2.19,1.09,0.55,2.73,1.09,1.64,13.67,1.64,0,0,0,0.55,0,7.65
