stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,16.35,8.17,0,167.54,4.09,0,0,0,0,0,0,0,0,0,0,0,0,12.26,12.26,102.16,0,0,0,8.17,77.64,388.21,4.09,0,16.35,0,0,0,0,0,4.09,0,0,0
72hpf,19.26,10.7,0,40.65,77.02,14.98,0,0,0,1.07,0,0,1.07,0,1.07,0,7.49,66.33,1.07,80.23,0,0,2.14,2.14,1209.93,165.82,5.35,9.63,81.3,0,0,47.07,0,0,16.05,0,0,0
21Day,28.11,1.34,1.34,46.85,60.23,20.08,0,0,0,0,1.34,0,0,1.34,9.37,1.34,0,22.76,5.35,171.33,1.34,1.34,18.74,0,532.74,84.33,8.03,10.71,87,22.76,6.69,26.77,4.02,8.03,10.71,0,0,1.34
3Month,0.32,2.24,1.28,67.19,15.36,0,0.64,0.32,0.64,1.6,2.56,0.32,11.2,4.16,0,13.12,1.6,8,2.56,47.99,14.08,0,1.6,1.28,7.04,2.88,7.04,1.28,9.92,1.6,51.51,8.32,0,0,2.24,2.56,74.55,2.56
22Month,0.55,5.47,1.09,44.83,6.56,0,3.28,1.09,1.09,3.28,9.84,14.76,27.33,3.83,7.65,12.03,2.19,6.01,6.56,106.6,5.47,1.09,2.19,0.55,13.12,4.37,16.95,3.28,9.29,0,31.71,22.41,2.19,0,3.83,0,0,0.55
