stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,77.64,40.86,0,196.15,4.09,8.17,0,0,0,0,0,28.6,0,0,0,0,12.26,106.25,143.02,335.09,0,0,0,0,151.2,2386.46,0,0,0,20.43,0,0,0,0,0,0,8.17,0,0,0
72hpf,69.54,12.84,0,66.33,26.74,26.74,0,7.49,0,3.21,0,0,0,0,6.42,0,54.56,308.1,22.47,117.68,0,12.84,6.42,4.28,1075.14,544.52,9.63,9.63,0,100.56,11.77,0,1.07,88.79,21.4,10.7,20.33,0,0,0
21Day,81.65,8.03,1.34,251.64,6.69,97.71,0,92.36,4.02,10.71,2.68,0,20.08,6.69,70.94,13.39,8.03,103.07,56.22,196.76,0,0,28.11,0,333.29,222.2,9.37,9.37,0,105.74,21.42,0,6.69,36.14,21.42,20.08,18.74,2.68,0,18.74
3Month,1.6,6.4,6.4,266.52,2.88,0,3.84,8,52.47,82.87,0.32,0,264.6,89.27,17.28,96.62,12.48,76.47,80.31,78.07,15.04,0.96,53.43,15.68,34.55,3.84,19.52,11.52,0,3.52,12.16,1.6,447.93,10.24,0.32,0,1.92,19.2,64.63,58.87
22Month,0.55,13.12,13.12,87.46,1.09,0,5.47,7.11,21.32,134.48,15.31,0,400.15,68.88,41.55,138.3,1.64,15.31,154.16,78.17,3.83,12.57,24.05,1.64,17.49,0.55,21.32,14.21,14.76,7.11,2.73,0,116.44,18.04,10.39,0,0.55,2.73,0,18.04
