stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,4.09,4.09,16.35,0,0,0,0,0,36.78,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.07,2.14,0,2.14,0,4.28,0,0,0,0,0,0,0,0,0,0,2.14,8.56,0,11.77,0,1.07,1.07,0,24.61,17.12,0,0,11.77,1.07,0,1.07,1.07,0,0,0,0,0
21Day,6.69,2.68,1.34,32.12,0,12.05,0,2.68,0,0,0,0,2.68,2.68,2.68,2.68,2.68,24.09,6.69,36.14,0,0,2.68,0,24.09,13.39,0,0,21.42,5.35,0,2.68,5.35,4.02,1.34,0,0,5.35
3Month,0,6.4,0.96,50.55,0.32,0,2.24,0,0.32,7.68,14.08,0.32,69.75,5.76,2.24,37.11,2.56,16.96,13.76,30.72,6.4,0,4.16,7.68,3.52,0.32,5.44,1.6,1.6,0.96,7.36,0.96,0,0,0.32,12.48,1.92,18.88
22Month,0,6.56,2.19,15.85,0,0,0.55,0,0.55,3.28,16.4,6.01,114.8,5.47,3.83,22.96,2.19,7.11,12.57,19.13,0.55,1.64,2.73,0.55,1.09,0,2.73,0.55,0.55,0,0,6.01,0,0,0.55,0.55,0,8.2
