stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,40.86,32.69,0,122.59,4.09,0,0,4.09,0,0,0,16.35,0,0,0,0,32.69,44.95,49.04,273.79,0,0,0,0,85.81,1630.48,0,0,24.52,0,0,0,0,0,0,4.09,0,0,0
72hpf,68.47,28.88,0,103.77,25.67,52.42,0,4.28,0,3.21,0,0,0,0,10.7,0,29.95,149.77,5.35,259.96,0,4.28,4.28,4.28,1602.55,815.18,8.56,20.33,339.12,5.35,0,3.21,75.96,7.49,3.21,19.26,0,0,1.07
21Day,38.82,6.69,1.34,171.33,6.69,70.94,0,13.39,0,2.68,0,0,0,1.34,38.82,1.34,16.06,36.14,20.08,139.21,0,1.34,18.74,1.34,246.29,120.47,0,9.37,77.63,14.72,0,2.68,6.69,2.68,10.71,2.68,0,0,14.72
3Month,0.96,7.68,1.28,91.51,0.32,0,0.96,1.92,12.8,12.48,0.32,0,51.83,8,7.04,11.52,6.4,16.96,11.52,35.83,7.68,0,5.76,7.04,3.2,0.96,5.12,4.48,1.92,3.52,0.96,68.47,0,0,0,0.32,9.6,47.35,16.32
22Month,0,8.2,0.55,32.8,0.55,0,1.09,2.19,4.92,22.41,13.12,0,70.52,4.92,6.01,15.85,1.64,6.01,15.31,16.4,0,2.19,7.11,0,2.19,0.55,6.56,7.11,0.55,0,0,15.31,1.09,1.09,0,0,0.55,0,5.47
