stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,36.78,0,0,0,0,0,0,0,24.52,0,0,0,0,28.6,159.37,28.6,16.35,0,0,0,0,4.09,44.95,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,11.77,0,0,116.61,8.56,6.42,0,1.07,0,0,0,0,0,0,0,0,123.03,935,8.56,7.49,0,8.56,0,0,68.47,44.93,0,1.07,0,10.7,6.42,0,3.21,1.07,0,1.07,0,0,0
21Day,8.03,1.34,12.05,595.65,6.69,21.42,0,8.03,6.69,0,0,0,2.68,1.34,10.71,16.06,61.57,688.01,37.48,16.06,0,0,18.74,0,25.43,10.71,0,1.34,0,6.69,17.4,1.34,2.68,4.02,8.03,0,0,0,2.68
3Month,0.64,2.88,17.92,445.37,1.28,0,1.92,1.28,65.91,9.28,0,0,77.75,10.24,1.92,226.2,76.15,105.58,30.08,10.88,3.2,0,65.91,41.91,6.72,0.96,8.64,0.64,0,0.64,4.8,71.35,1.28,0,0,0.32,1.6,33.91,8.64
22Month,0,4.37,25.15,453.18,0,0,1.09,0.55,54.67,12.57,15.31,0,241.62,7.65,3.28,289.18,18.04,29.52,30.61,10.39,0.55,8.75,41.55,2.73,4.92,0,8.2,2.19,1.64,0,4.37,34.99,2.19,0.55,0,0,0.55,0,4.92
