stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,3.21,10.7,0,4.28,3.21,4.28,0,0,0,0,0,0,0,0,2.14,0,1.07,8.56,0,113.4,0,0,1.07,0,42.79,12.84,0,0,0,1942.74,0,0,3.21,0,0,1.07,0,0,0
21Day,9.37,10.71,0,14.72,1.34,1.34,0,2.68,0,0,0,0,2.68,1.34,0,2.68,0,8.03,4.02,388.17,0,0,157.95,0,12.05,4.02,4.02,0,0,1315.78,21.42,0,2.68,4.02,5.35,2.68,0,0,0
3Month,0,39.99,0.32,11.52,0.32,0,0,1.92,5.76,1.6,10.24,0,14.4,3.52,0,4.16,0.96,2.24,4.16,275.48,12.16,0,27.52,3.84,1.92,0.32,2.24,1.6,0,140.78,1.28,3.52,0,0,0,0,2.24,2.24,4.16
22Month,0,32.8,0,5.47,0.55,0,3.83,4.92,5.47,0.55,1.64,6.01,23.51,1.64,1.64,0.55,0.55,0,0.55,134.48,0.55,1.09,18.59,0,0,1.09,3.28,0,0.55,42.64,0,0.55,0,0,0,0,1.64,0,0
