stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,20.43,0,0,0,0,0,0,0,0,0,0,0,4.09,4.09,8.17,28.6,0,0,0,0,4.09,81.73,0,0,0,8.17,0,0,0,0,0,0,0,0,0
72hpf,3.21,3.21,0,5.35,3.21,4.28,0,0,0,0,0,0,0,4.28,0,2.14,17.12,3.21,9.63,0,0,0,0,56.7,23.54,0,0,0,31.02,0,1.07,1.07,1.07,0,1.07,0,0,0
21Day,18.74,1.34,2.68,58.9,6.69,18.74,0,6.69,1.34,1.34,0,5.35,4.02,13.39,1.34,12.05,25.43,32.12,95.04,0,0,8.03,0,30.79,25.43,0,4.02,0,25.43,6.69,0,1.34,4.02,6.69,4.02,0,0,9.37
3Month,0.32,4.8,3.52,59.19,0.64,0,1.92,0.64,23.04,31.99,0,119.66,36.47,3.84,45.75,7.04,19.2,37.75,29.76,5.76,0,12.48,8.32,2.88,0.32,5.76,3.84,0,1.28,2.24,8,1.28,0,0,1.28,17.92,6.4,32.63
22Month,1.09,10.39,4.37,26.79,0,0,0,1.64,5.47,49.2,7.65,313.23,22.96,4.92,47.01,1.64,6.56,50.29,31.16,1.64,2.73,8.2,0,1.64,0.55,8.75,3.83,3.28,1.09,1.09,7.11,3.28,2.19,0,0,4.92,0,13.12
