stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,396.38,175.72,0,800.94,44.95,36.78,0,20.43,0,0,8.17,0,44.95,0,0,8.17,32.69,102.16,719.21,1413.9,2382.37,0,8.17,0,16.35,1140.11,18074.17,0,0,0,265.62,0,0,0,8.17,0,0,102.16,0,0,0
72hpf,428.99,98.42,1.07,453.59,53.49,90.93,0,54.56,0,0,11.77,0,0,23.54,0,95.21,14.98,469.64,821.6,203.26,947.83,0,477.13,12.84,36.37,1406.78,3715.38,11.77,4.28,0,471.78,78.09,0,6.42,174.38,7.49,4.28,56.7,0,0,2.14
21Day,1282.31,113.78,45.51,2460.22,38.82,1408.14,0,978.47,0,16.06,60.23,1.34,0,777.69,50.86,734.85,307.86,101.73,998.55,431.01,2630.22,5.35,5.35,183.38,28.11,724.15,1920.79,22.76,21.42,0,927.6,404.24,0,32.12,252.98,30.79,78.97,50.86,8.03,0,180.7
3Month,23.36,110.06,302.03,2231.97,7.04,0,167.65,68.15,4.48,263.96,441.53,5.76,0,63963.3,445.69,114.22,4421.7,226.52,686.29,580.39,618.46,119.34,65.27,229.08,906.74,77.11,25.28,74.87,91.83,0,25.6,945.45,1.28,1342.19,42.23,3.52,0.32,7.36,205.41,170.21,416.89
22Month,15.85,86.92,129.01,536.27,2.19,0,127.92,55.21,1.64,107.69,588.75,66.15,0,42764.25,119.17,332.91,3577.31,24.05,109.33,890.5,284.81,12.03,588.2,61.77,72.16,36.63,7.65,47.56,46.47,93.48,13.12,69.97,0,366.26,61.77,19.13,0,4.92,9.29,0.55,127.37
