stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,32.69,0,4.09,12.26,0,0,0,0,8.17,286.05,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,1.07,12.84,0,5.35,0,0,0,0,0,0,0,3.21,2.14,0,2.14,0,2.14,0,1.07,5.35,29.95,0,0,0,0,0,3.21,0,0,1.07,0,0,0
21Day,2.68,0,0,10.71,161.96,0,77.63,0,1.34,0,69.6,0,0,4.02,10.71,5.35,2.68,6.69,0,0,1.34,1.34,20.08,34.8,1.34,0,8.03,13.39,0,5.35,1.34,4.02,0,0,0,0
3Month,0.32,2.88,5.76,20.16,0,2.88,0,6.4,9.6,0.32,1598.47,6.72,1.6,21.76,4.8,8.32,4.48,12.48,2.88,1.92,2.88,61.11,1.6,0.96,0.96,2.24,0,21.12,42.55,0.64,0.32,0,0.64,3.84,6.4,6.4
22Month,0,0,0,4.37,0,1.64,0,2.73,20.23,0,552.12,2.19,3.28,3.83,0,0.55,2.73,4.37,0,13.67,0,10.93,1.09,0.55,0.55,1.64,0.55,0,27.88,0.55,0,0,0,0,0,2.73
