stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,20.43,0,0,44.95,0,0,0,0,0,0,0,0,0,0,0,8.17,12.26,36.78,73.56,0,4.09,0,0,4.09,331,4.09,0,0,20.43,0,0,0,0,0,0,0,0,0,0
72hpf,6.42,1.07,0,22.47,3.21,10.7,0,0,0,0,0,0,0,1.07,0,6.42,26.74,1.07,19.26,0,0,1.07,0,25.67,17.12,0,0,0,13.91,0,0,0,6.42,0,0,4.28,0,0,0
21Day,12.05,2.68,2.68,41.49,1.34,29.45,0,20.08,0,1.34,0,0,2.68,10.71,2.68,2.68,33.46,9.37,53.54,0,0,4.02,0,33.46,32.12,0,1.34,0,16.06,1.34,0,1.34,8.03,2.68,5.35,2.68,0,0,10.71
3Month,0.32,2.56,0.32,24,0.32,0,0.64,0.32,6.4,7.04,0,22.4,7.36,1.28,9.28,2.24,10.24,8.96,9.28,2.24,0,5.12,1.6,1.28,0.32,1.6,0.64,0,0,0.96,0.32,12.16,0,0,0,0,5.44,2.24,16
22Month,0.55,3.83,0.55,14.21,0,0,2.19,0,2.73,9.84,11.48,94.57,3.83,3.28,15.31,0,0.55,11.48,11.48,0,3.83,1.64,0,1.09,0,1.64,1.09,0.55,1.09,0,0,1.09,1.09,0.55,0,0,0.55,0,6.56
