stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,73.56,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.07,1.07,0,2.14,3.21,0,0,0,0,0,0,0,0,1.07,0,4.28,3.21,0,3.21,6.42,0,0,164.75,23.54,0,0,4.28,0,0,5.35,0,0,0,0,0,0
21Day,17.4,0,0,16.06,0,2.68,0,1.34,2.68,0,0,41.49,0,0,5.35,0,5.35,9.37,8.03,0,9.37,0,80.31,17.4,0,0,6.69,6.69,1.34,5.35,1.34,1.34,5.35,0,0,2.68
3Month,0,0.64,1.92,27.2,0,0,0.96,0,36.79,2.24,0.32,666.13,4.16,0.64,11.52,3.84,2.24,4.16,4.16,0.96,8.96,1.28,1.28,0.64,2.56,1.6,0.32,8.64,6.4,2.24,0,0,1.28,1.28,2.56,1.92
22Month,0,2.19,1.09,10.39,0.55,0,1.64,0,23.51,3.28,0,325.26,0.55,0,4.92,0.55,0,6.01,2.19,14.21,6.01,0,1.64,1.09,0.55,0,0,0,5.47,3.28,0,0,0.55,0,0,2.19
