stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,16.35,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,8.17,0,0,0,0,4.09,208.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,4.28,0,0,12.84,0,14.98,0,0,0,0,0,0,16.05,0,0,4.28,46,10.7,1.07,16.05,0,392.61,0,0,26.74,26.74,0,0,0,10.7,129.44,0,0,6.42,0,0,1.07,0,0,0
21Day,24.09,8.03,8.03,91.02,1.34,42.83,0,8.03,0,0,2.68,0,554.15,6.69,12.05,20.08,9.37,58.9,12.05,66.93,0,5.35,10.71,1.34,109.76,42.83,2.68,5.35,0,41.49,945,0,4.02,6.69,5.35,17.4,4.02,0,0,10.71
3Month,12.8,49.27,172.13,514.8,2.24,0,86.07,6.08,2.56,101.42,143.98,2.88,38867.44,195.17,10.88,624.54,132.46,145.9,121.9,189.41,39.35,47.67,305.23,72.95,22.72,4.16,42.87,57.27,0,9.92,1179.65,2.88,345.55,15.68,0.32,0,1.28,84.15,181.73,131.82
22Month,104.96,512.22,435.14,1203.19,10.93,0,663.09,33.89,4.37,188.6,850.05,426.94,301808.03,335.1,136.66,1327.28,129.56,171.65,767.5,954.46,28.43,3645.09,355.87,16.4,86.92,21.87,157.44,283.71,300.66,24.6,752.2,0,45.92,80.9,194.06,1.64,6.56,69.43,0,522.6
