stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,89.9,12.26,0,106.25,0,0,0,0,0,0,0,0,4.09,0,0,0,0,8.17,24.52,61.3,187.97,0,0,0,4.09,130.76,1348.51,0,0,12.26,0,0,0,0,0,8.17,0,0,0
72hpf,43.86,11.77,0,40.65,11.77,4.28,0,1.07,0,0,1.07,0,1.07,0,0,1.07,0,25.67,125.17,23.54,79.16,0,3.21,2.14,1.07,685.74,256.75,1.07,5.35,152.98,5.35,0,58.84,13.91,8.56,18.19,0,0,0
21Day,161.96,13.39,2.68,199.44,9.37,33.46,0,81.65,0,2.68,4.02,0,0,4.02,2.68,68.27,4.02,21.42,96.37,49.53,586.28,1.34,1.34,38.82,1.34,472.5,179.36,2.68,16.06,238.26,36.14,4.02,34.8,10.71,34.8,5.35,0,0,21.42
3Month,3.52,13.44,1.28,86.39,1.6,0,0.32,0.96,0.64,9.6,4.16,0,0,78.71,4.8,1.92,22.08,16.32,31.67,18.88,69.75,13.44,0,5.12,9.92,7.36,0.64,2.88,8.64,3.52,6.4,71.35,3.2,0.32,0,1.92,3.2,1.6,6.4
22Month,1.09,31.16,3.28,40.45,1.09,0,1.64,6.56,0,10.39,53.03,22.96,0,226.86,6.56,12.57,34.99,9.29,12.57,57.4,75.44,1.09,4.37,8.2,0,11.48,1.64,7.11,45.92,2.73,3.28,77.62,8.75,14.21,0,2.73,1.09,0,12.03
