stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,4.09,0,28.6,8.17,0,0,4.09,0,0,0,53.12,0,0,0,0,4.09,4.09,4.09,65.38,0,0,0,0,40.86,1103.33,0,0,0,0,0,0,0,0,0,12.26,0,0,0
72hpf,17.12,4.28,0,13.91,10.7,8.56,0,3.21,0,1.07,0,0,3.21,0,1.07,0,1.07,26.74,6.42,47.07,0,18.19,1.07,0,1736.27,374.43,5.35,3.21,0,46,6.42,3.21,40.65,1.07,2.14,3.21,0,0,0
21Day,33.46,4.02,0,28.11,6.69,14.72,0,16.06,4.02,1.34,0,0,29.45,2.68,14.72,1.34,6.69,26.77,4.02,91.02,0,0,1.34,0,576.91,127.16,17.4,12.05,0,16.06,41.49,6.69,36.14,2.68,5.35,9.37,1.34,0,8.03
3Month,0.64,0.64,0.96,26.88,1.28,0,2.24,2.24,42.55,1.92,0,0,184.61,4.48,3.52,5.44,1.6,4.48,2.56,13.12,1.6,0.64,9.28,2.56,16.32,2.24,35.19,1.6,0,0,3.84,160.61,3.84,0,0,3.2,3.84,76.79,4.48
22Month,0.55,1.64,2.73,13.67,1.09,0,0.55,1.09,23.51,5.47,9.84,0,471.76,1.64,3.83,7.11,0.55,6.01,6.01,6.56,0,6.01,4.92,0,22.96,2.19,44.83,3.83,6.01,0,1.64,39.91,4.92,1.09,0,0.55,0.55,0,1.64
