stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.17,0,0,0,0,8.17,57.21,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,3.21,0,0,2.14,0,2.14,0,0,0,0,0,0,0,0,1.07,2.14,0,1.07,0,1.07,0,0,14.98,10.7,0,0,4.28,0,0,1.07,0,0,0,0,0,0
21Day,2.68,0,0,13.39,0,4.02,1.34,0,0,0,0,0,4.02,1.34,0,1.34,0,1.34,0,0,0,1.34,6.69,2.68,0,0,0,1.34,0,2.68,0,1.34,0,0,0,2.68
3Month,0,1.6,0.32,21.12,0.32,0,0.64,2.88,5.12,0.32,36.15,4.16,0.64,4.8,1.28,4.16,4.48,5.44,0.32,0.64,1.6,0.96,0.64,0,0.96,0.96,0,0.96,8.96,0.32,0,0,0,1.6,8.96,6.72
22Month,0,1.64,0,5.47,0,0,0.55,1.64,8.75,1.64,50.84,1.64,2.73,4.37,0,0.55,2.19,3.83,0,0.55,0,0.55,0.55,1.09,0,0.55,0.55,0,1.64,0,0.55,0,0.55,0,0,3.28
