stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,20.43,4.09,0,0,0,0,0,0,0,0,0,0,0,8.17,0,16.35,0,0,0,0,0,32.69,0,0,8.17,0,0,0,0,0,0,0,0
72hpf,1.07,1.07,0,5.35,2.14,0,0,0,0,0,0,0,0,0,0,2.14,11.77,1.07,5.35,0,0,0,127.31,8.56,13.91,0,0,5.35,0,1.07,2.14,0,0,0,0,0
21Day,1.34,0,0,26.77,1.34,2.68,0,0,0,0,1.34,0,0,2.68,1.34,0,5.35,1.34,6.69,0,0,0,252.98,10.71,4.02,1.34,2.68,2.68,4.02,9.37,0,0,0,0,0,0
3Month,0.64,6.4,2.56,48.95,0.32,0,1.28,0.64,5.12,9.6,0.64,47.35,22.4,0.96,23.68,5.12,17.92,11.2,25.6,5.12,0,4.48,4296.6,3.2,0,3.84,0.32,1.28,19.2,363.14,4.48,1.28,1.28,5.12,29.12,9.6
22Month,0,0.55,0,6.01,1.09,0,0.55,0,0.55,2.73,4.37,48.11,1.64,0,2.73,0,2.19,2.19,5.47,0.55,0.55,0,150.88,0,0,2.19,2.73,0,2.73,73.8,0,0,0,0,0,1.09
