stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,216.58,32.69,0,335.09,8.17,0,0,0,0,0,0,0,4.09,4.09,0,0,4.09,20.43,32.69,28.6,498.54,0,0,0,12.26,69.47,9223.02,0,0,0,49.04,0,0,8.17,0,0,32.69,0,0,0
72hpf,366.94,47.07,0,604.43,125.17,42.79,0,2.14,0,0,0,0,0,3.21,0,1.07,0,295.26,1393.94,3.21,968.16,0,21.4,52.42,24.61,577.69,1482.73,14.98,19.26,0,571.27,2.14,4.28,942.49,3.21,4.28,98.42,0,0,0
21Day,515.34,14.72,12.05,3430.66,74.96,103.07,0,12.05,0,0,4.02,0,0,16.06,4.02,17.4,10.71,42.83,1123.03,13.39,1056.1,0,0,143.22,8.03,248.97,531.4,34.8,12.05,0,282.43,103.07,13.39,251.64,14.72,44.17,178.02,1.34,0,14.72
3Month,6.72,56.63,26.88,2087.99,10.24,0,8.64,0.64,0.96,38.07,26.88,0.32,0,91.83,35.19,2.24,78.39,79.99,1175.49,22.4,273.24,26.88,0.32,8.96,113.26,13.12,8,39.67,2.88,0,10.56,20.16,160.61,13.76,0.64,0,18.24,80.95,25.6,17.92
22Month,2.19,31.16,30.07,595.85,11.48,0,2.19,0.55,0,69.97,22.96,31.71,0,149.24,4.37,1.09,113.16,26.24,286.99,12.03,242.17,3.28,3.83,10.93,9.84,8.75,4.92,49.75,4.37,2.73,2.73,3.28,83.64,59.59,3.28,0,9.29,3.83,0,4.92
