stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,61.3,0,0,0,0,0,0,0,0,0,0,4.09,0,4.09,12.26,24.52,0,0,0,0,4.09,85.81,0,0,8.17,0,0,0,0,0,0,0,0,0
72hpf,3.21,4.28,0,7.49,0,1.07,0,0,0,0,0,0,0,0,4.28,130.51,73.82,0,12.84,0,4.28,0,0,27.81,16.05,2.14,1.07,7.49,0,0,1.07,0,0,3.21,0,0,0
21Day,4.02,1.34,5.35,20.08,0,13.39,0,2.68,1.34,0,0,2.68,2.68,4.02,465.81,1.34,16.06,0,40.16,0,0,10.71,9.37,21.42,5.35,1.34,1.34,16.06,14.72,1.34,0,0,2.68,0,0,0,2.68
3Month,0.32,1.6,1.6,43.19,0,0,0.64,0.32,25.28,8.64,0.32,36.79,71.35,0.32,270.68,0.96,15.36,8,79.03,16.96,0,3.52,2.56,1.92,0,17.92,0.64,1.6,4.16,31.67,0.96,0.32,0,0.96,3.2,15.04,4.48
22Month,0,4.37,3.83,36.08,1.09,0,3.28,0,10.39,13.12,3.28,326.9,36.08,0.55,164.54,0.55,12.57,45.92,178.21,10.39,4.92,4.92,0,3.28,0.55,11.48,1.09,2.73,1.64,24.6,1.09,1.64,0,0.55,0.55,0,4.37
