stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,4.09,0,12.26,0,0,0,0,0,0,0,0,4.09,0,0,0,0,4.09,24.52,0,44.95,0,0,0,0,8.17,49.04,0,0,0,8.17,0,0,0,0,0,0,0,0
72hpf,6.42,3.21,0,7.49,0,5.35,0,0,0,0,0,0,0,0,0,1.07,0,16.05,44.93,4.28,23.54,0,6.42,1.07,2.14,46,19.26,0,0,0,26.74,4.28,1.07,5.35,0,1.07,0,0,0
21Day,14.72,5.35,4.02,37.48,1.34,6.69,0,9.37,0,0,0,0,0,1.34,0,4.02,21.42,0,16.06,0,82.99,0,0,1.34,0,18.74,16.06,0,1.34,0,29.45,10.71,2.68,6.69,2.68,2.68,0,0,2.68
3Month,0.32,7.68,3.2,76.47,0.32,0,1.6,1.28,0.64,9.92,9.28,0.32,0,50.23,4.16,1.28,118.38,6.4,19.52,7.04,31.67,5.76,0.32,6.72,8.32,3.2,0.32,6.4,2.24,0,1.28,3.84,154.86,0.96,0,0.32,7.68,20.8,5.76
22Month,1.09,8.75,4.37,27.88,0.55,0,2.19,0.55,0,6.01,12.03,6.56,0,115.34,4.92,3.83,117.53,3.28,4.37,9.29,27.88,0.55,2.73,8.2,0.55,1.64,0.55,4.92,3.83,1.09,1.64,0,42.64,4.92,1.09,0,1.09,0,3.28
