stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,53.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.17,0,0,0,0,0,8.17,0,0,0,0,0,0,0,0,0,0,0
72hpf,23.54,1.07,0,1.07,0,0,0,0,0,0,0,0,0,0,0,0,1.07,0,2.14,0,12.84,0,0,17.12,3.21,1.07,0,0,0,0,0,0,0,0,0,0
21Day,48.19,2.68,6.69,4.02,1.34,2.68,0,0,0,0,0,17.4,0,0,12.05,0,1.34,1.34,8.03,0,0,4.02,0,12.05,0,0,0,0,1.34,14.72,0,1.34,0,1.34,0,1.34
3Month,2.88,4.48,8.96,22.72,0.32,0,5.76,0.32,6.08,5.76,0.96,3143.82,11.52,0.64,115.82,5.76,7.68,5.44,11.52,3.52,3.52,5.76,39.35,2.24,0,1.92,0.96,0,0.96,37.75,8.96,1.6,0,5.12,6.08,6.08
22Month,3.83,9.29,3.83,7.65,0,0,4.37,0.55,5.47,3.83,3.28,2334.76,4.37,0.55,208.82,0.55,1.64,6.01,8.2,0,36.08,3.28,0.55,1.09,0,7.11,1.09,1.09,0.55,2.19,2.19,1.09,1.64,0,0,3.28
