stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,20.43,20.43,0,69.47,0,8.17,0,12.26,0,0,0,8.17,0,0,0,0,16.35,8.17,392.29,77.64,0,0,0,4.09,93.99,5614.72,0,0,0,12.26,0,0,0,0,0,0,16.35,0,0,0
72hpf,43.86,21.4,0,166.89,33.16,34.23,0,36.37,0,5.35,0,0,1.07,0,32.09,0,135.86,145.49,173.31,130.51,0,38.51,3.21,11.77,1154.3,1323.33,2.14,73.82,0,393.68,1.07,0,0,370.15,2.14,2.14,19.26,0,0,2.14
21Day,17.4,6.69,6.69,348.02,20.08,45.51,0,77.63,8.03,17.4,2.68,0,12.05,17.4,396.21,36.14,12.05,66.93,183.38,117.79,0,0,13.39,5.35,267.71,282.43,16.06,30.79,0,76.3,44.17,0,2.68,45.51,1.34,8.03,1.34,0,0,153.93
3Month,5.44,103.66,52.47,695.25,5.76,0,16,63.35,205.41,542.31,0.64,0,1010.4,4573.36,84.15,726.28,71.03,138.22,1275.32,154.86,15.68,1.6,231.64,94.07,14.08,16.96,69.75,26.56,0,76.15,42.23,23.36,71.67,23.68,2.24,0,2.24,230.36,38.07,1033.44
22Month,2.19,157.44,70.52,459.19,10.39,0,20.77,75.44,196.25,1897.98,1090.58,0,2465.96,1533.91,133.93,737.44,28.43,33.35,1156.17,85.28,1.09,39.36,136.12,5.47,12.03,31.16,92.38,19.68,7.11,49.75,6.01,0,37.17,121.9,11.48,0,6.01,94.57,0,290.27
