stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,8.17,12.26,0,0,0,0,0,1160.54,44.95,0,0,0,0,0,0,0,0,0,0,0
72hpf,17.12,1.07,0,11.77,7.49,11.77,0,1.07,0,0,0,0,0,0,0,7.49,49.21,1.07,18.19,0,1.07,0,0,1231.33,41.72,0,1.07,29.95,0,0,9.63,1.07,2.14,0,0,0
21Day,4.02,0,0,4.02,1.34,2.68,0,2.68,0,0,0,0,0,1.34,0,1.34,4.02,1.34,5.35,0,0,0,0,121.81,0,0,0,0,0,2.68,0,0,0,0,0,0
3Month,0,1.28,0.96,5.12,0,0,0.32,0,1.92,0.64,0,20.8,0.64,0.96,63.35,0.32,2.24,2.88,1.28,1.28,0,0,8.32,35.19,0,0,0,0.64,0.64,1.92,0.32,0,0,0.32,1.92,1.28
22Month,0,1.64,0.55,2.73,0,0,0,0,6.56,0,1.64,121.36,1.09,0,113.16,0,0,5.47,2.73,0,2.73,1.09,1.64,25.15,0.55,1.09,0,0,0.55,1.09,0,0,0,0,0,1.64
