stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,16.35,0,0,0,0,0,0,0,4.09,0,0,0,4.09,4.09,0,4.09,4.09,0,0,0,0,16.35,32.69,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,2.14,1.07,1.07,0,0,0,0,0,0,0,0,0,0,1.07,1.07,0,2.14,0,1.07,0,50.28,8.56,8.56,2.14,0,0,4.28,0,0,5.35,1.07,0,0,0,0,0
21Day,2.68,1.34,52.2,18.74,1.34,4.02,0,1.34,0,0,0,0,2.68,1.34,6.69,49.53,4.02,13.39,1.34,9.37,0,0,0,101.73,10.71,8.03,0,1.34,0,8.03,4.02,0,5.35,0,1.34,1.34,0,0,2.68
3Month,0.64,4.8,101.42,62.07,0,0,4.48,1.6,66.87,18.88,0,0,93.75,28.16,2.88,2190.69,5.76,19.2,15.04,27.84,4.48,0.32,7.68,1229.57,2.88,0,10.88,3.2,0,0.64,15.68,17.28,1.28,0,0,1.6,5.44,7.68,19.84
22Month,0,5.47,100.04,33.35,0.55,0,0.55,0,58.49,16.95,6.56,0,125.73,2.73,1.09,2336.95,1.64,1.09,4.37,15.85,1.64,7.65,2.19,118.62,1.64,0,7.65,1.09,1.09,1.09,1.64,2.73,2.19,2.73,0,0,0.55,0,2.19
