stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,24.52,0,20.43,0,0,0,0,0,0,0,0,0,0,0,0,8.17,4.09,0,4.09,0,0,0,0,4.09,4.09,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,4.28,0,4.28,2.14,5.35,0,0,0,0,0,0,0,0,0,0,0,17.12,1.07,3.21,0,0,0,0,13.91,3.21,0,0,6.42,0,0,2.14,0,0,0,0,0,0
21Day,0,4.02,1.34,104.41,1.34,12.05,0,1.34,0,0,0,0,8.03,0,1.34,1.34,6.69,50.86,5.35,37.48,0,0,14.72,1.34,14.72,6.69,0,0,16.06,4.02,0,6.69,0,2.68,2.68,0,0,1.34
3Month,1.28,17.6,0.96,101.74,0,0,1.28,0.96,0.64,3.52,2.24,0,46.71,3.52,0,5.44,7.36,120.3,5.44,29.44,9.28,0.32,5.12,4.8,0.96,0,0.96,1.28,1.6,0.32,6.08,0.64,0,0,0,16.96,12.16,3.52
22Month,0,14.76,1.09,38.27,1.09,0,1.09,0,0.55,1.09,3.28,8.75,123,1.64,1.09,4.92,0.55,43.73,10.39,38.27,0,0.55,3.83,0,2.73,0,3.28,2.73,0.55,0,4.92,14.76,1.09,0,0,2.73,0,1.09
