stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,0,0,28.6,4.09,0,0,0,0,0,0,0,0,0,0,0,4.09,4.09,77.64,0,0,0,0,4.09,216.58,0,0,0,8.17,0,0,0,0,0,0,0,0
72hpf,4.28,1.07,0,7.49,1.07,22.47,0,0,0,0,0,0,0,0,0,6.42,5.35,1.07,16.05,0,0,4.28,0,64.19,69.54,1.07,0,0,13.91,0,0,3.21,0,2.14,0,0,0
21Day,6.69,0,1.34,17.4,0,28.11,0,10.71,0,0,0,0,1.34,6.69,1.34,1.34,4.02,1.34,18.74,0,0,1.34,0,28.11,32.12,0,0,0,4.02,4.02,1.34,6.69,0,0,0,0,4.02
3Month,0.32,1.92,0,8.96,0,0,0,0.64,0,0.64,0.32,21.44,3.84,0.64,3.52,1.92,5.12,1.6,5.76,1.28,0.32,1.6,0.32,0.32,0.32,0.32,0.64,0,0.32,0.96,5.76,0.32,0,0,2.56,48.31,4.16
22Month,1.64,3.28,1.09,7.11,0,0,0.55,1.64,1.09,3.28,7.11,43.73,1.09,2.73,2.73,0.55,2.73,0.55,1.64,0,0.55,2.19,0,1.09,0,0.55,1.09,0.55,0,0,1.64,0.55,1.09,0,0.55,0,1.64
