stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,28.6,16.35,0,61.3,0,0,0,0,0,0,0,0,8.17,0,0,0,0,4.09,57.21,77.64,61.3,0,0,0,4.09,89.9,535.32,0,0,0,12.26,0,0,0,0,0,0,8.17,0,0,0
72hpf,34.23,10.7,0,57.77,16.05,29.95,0,4.28,0,0,5.35,0,0,0,0,6.42,0,37.44,163.68,7.49,83.44,0,10.7,5.35,0,765.97,224.66,2.14,9.63,0,78.09,0,0,2.14,53.49,5.35,2.14,10.7,0,0,0
21Day,36.14,2.68,1.34,232.9,13.39,52.2,0,25.43,0,0,14.72,0,0,6.69,8.03,54.88,16.06,13.39,89.68,54.88,163.3,0,2.68,26.77,0,266.37,87,5.35,10.71,0,60.23,22.76,0,12.05,24.09,5.35,12.05,4.02,0,0,24.09
3Month,7.04,105.26,36.15,1173.25,15.68,0,22.08,19.52,5.76,158.05,342.67,2.56,0,2116.78,455.93,48.95,540.71,84.47,493.36,362.82,468.73,131.82,4.48,173.09,67.19,75.19,10.88,85.75,43.51,0,25.92,57.91,1.6,866.42,19.84,1.28,0,10.24,103.02,178.85,292.75
22Month,4.92,104.41,42.64,299.02,6.01,0,17.49,16.4,1.09,82,392.5,120.81,0,2406.37,182.04,72.16,465.75,21.32,84.18,306.13,314.87,9.29,61.77,75.98,4.92,57.95,7.11,83.09,62.87,7.65,9.84,9.29,0,204.45,51.93,24.05,0.55,1.64,13.12,0,108.24
