stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.42,0,0,0,0,0,0,8.17,0,0,0,0,0,0,0,0,4.09,0,0,0
72hpf,0,0,1.07,1.07,0,1.07,0,0,0,1.07,2.14,0,0,0,0,0,34.23,13.91,5.35,1.07,0,0,0,0,2.14,4.28,0,0,0,1.07,0,0,0,0,0,0,0,0
21Day,0,1.34,6.69,17.4,0,2.68,0,0,0,8.03,9.37,0,0,9.37,6.69,36.14,0,0,14.72,0,0,1.34,2.68,0,4.02,2.68,1.34,0,0,1.34,1.34,0,0,2.68,0,0,0,1.34
3Month,1.28,2.88,12.16,84.79,0,0,1.28,0,0.64,130.22,357.38,0,37.11,59.19,2.24,538.47,2.88,7.68,125.74,8.32,2.56,0,1.6,0.64,3.84,0.64,4.48,0.96,0,0,5.44,6.08,0,0.32,0,4.48,6.72,6.08
22Month,0.55,3.28,47.01,48.11,0.55,0,3.28,0.55,0,104.96,652.16,2.19,47.01,60.68,2.73,634.67,0,2.73,137.76,10.93,0,2.19,1.09,0,3.28,0,9.29,1.09,0.55,0.55,2.73,3.83,0.55,19.13,0,0.55,0,3.83
