stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,49.04,40.86,0,318.74,8.17,4.09,0,0,0,4.09,0,20.43,0,0,0,16.35,28.6,32446.05,44.95,286.05,0,0,0,0,134.85,2022.77,0,0,0,28.6,0,0,0,0,0,16.35,0,0,0
72hpf,67.4,10.7,0,1140.4,9.63,74.89,0,0,0,1.07,0,0,1.07,0,4.28,0,32.09,13700.82,11.77,136.93,0,2.14,4.28,2.14,656.85,279.22,5.35,3.21,0,124.1,2.14,0,52.42,3.21,2.14,11.77,0,0,0
21Day,115.11,9.37,6.69,4529.6,5.35,191.41,0,18.74,4.02,4.02,1.34,0,20.08,6.69,70.94,40.16,44.17,17897.53,38.82,236.92,0,1.34,20.08,4.02,257,124.48,4.02,8.03,0,116.45,116.45,2.68,24.09,50.86,131.18,14.72,0,0,34.8
3Month,0.96,7.36,3.52,3248.45,0,0,4.48,0.32,6.72,14.08,0.32,0,52.15,23.68,3.2,24,20.48,45.43,12.48,14.4,4.16,1.6,6.08,6.4,3.2,0.32,2.88,2.88,0,1.92,11.2,12.8,0.96,0,0,0,6.08,14.4,13.76
22Month,0,2.19,41.55,500.19,0,0,2.73,0,3.83,9.84,2.19,0,34.99,2.19,0,8.2,1.64,10.93,1.64,3.28,0,1.64,1.09,0,2.73,0,0.55,1.64,10.39,1.09,1.64,0,0,0,0,0,0.55,0,2.73
