stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,28.6,0,4.09,0,16.35,0,16.35,0,12.26,0,0,0,4.09,0,8.17,0,1315.82,16.35,0,8.17,0,0,20.43,65.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,2.14,21.4,0,2.14,1.07,4.28,0,26.74,0,19.26,0,0,0,93.07,0,0,2.14,93.07,2.14,0,0,0,0,21.4,9.63,0,0,0,2.14,0,0,0,0,0,0,2.14,0,0,1.07
21Day,2.68,5.35,0,5.35,0,12.05,0,17.4,0,236.92,0,5.35,24.09,194.09,2.68,1.34,12.05,378.8,14.72,0,0,2.68,0,18.74,5.35,0,0,0,0,14.72,0,1.34,0,6.69,2.68,1.34,0,0,45.51
3Month,1.28,21.12,1.92,17.6,0,0,2.88,4.48,3.84,583.27,0,24.32,334.99,35.51,13.76,0.64,3.52,324.11,9.6,3.52,0.96,2.88,4.16,0.96,0.32,1.28,0.64,0,0.64,6.08,1.28,20.48,0.96,0,0,0,23.04,7.04,86.39
22Month,0.55,73.8,0.55,7.65,0,0,14.21,4.37,4.92,1826.92,2.19,50.29,372.27,80.9,6.56,0,3.83,578.91,10.93,0.55,3.83,0.55,0,1.09,1.09,1.64,1.09,1.64,0.55,3.28,0.55,25.15,3.28,5.47,0,0.55,1.64,0,107.14
