stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,8.17,0,0,0,0,0,0,0,4.09,0,0,0,0,0,4.09,16.35,4.09,0,0,0,0,4.09,16.35,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,3.21,1.07,1.07,0,0,0,0,0,0,0,0,0,0,0,7.49,3.21,7.49,0,1.07,2.14,0,1.07,2.14,0,0,0,9.63,0,0,2.14,0,0,0,0,0
21Day,2.68,0,0,14.72,0,5.35,0,4.02,0,2.68,0,0,1.34,2.68,4.02,0,0,4.02,4.02,12.05,0,0,9.37,0,1.34,1.34,1.34,0,0,5.35,1.34,0,0,0,0,0,0,2.68
3Month,0,1.92,1.28,47.99,0.32,0,0.64,0.96,8.64,15.68,0,0,199.01,8.32,0,5.44,0.96,21.44,9.6,7.04,1.92,0.64,9.28,0.64,1.28,0,1.92,0,0,0.96,6.08,4.16,0.64,0,0.64,8.64,3.52,16.96
22Month,0,1.64,0,15.31,0,0,2.73,1.09,3.83,34.44,3.83,0,327.99,3.83,1.64,3.28,0,2.19,8.75,3.83,0,3.83,0.55,0.55,0,0,1.09,0.55,0.55,1.64,0,3.83,0,0.55,0.55,2.73,0,10.39
