stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,8.17,4.09,8.17,0,0,0,0,8.17,12.26,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,3.21,5.35,0,2.14,9.63,0,0,0,0,0,0,0,1.07,0,1.07,5.35,0,5.35,0,0,0,0,54.56,18.19,0,1.07,0,5.35,0,0,0,0,1.07,0,0,0
21Day,1.34,0,0,14.72,6.69,0,5.35,0,1.34,0,2.68,1.34,1.34,1.34,2.68,4.02,1.34,5.35,0,0,1.34,0,16.06,2.68,0,0,0,2.68,4.02,0,1.34,1.34,1.34,0,0,1.34
3Month,0,2.56,0.64,13.12,0,1.28,0.32,2.88,6.08,0,80.31,5.12,0.64,5.44,0.64,3.52,3.84,2.56,0.64,0.32,2.88,1.28,0.96,0,3.52,1.6,0,0,1.92,4.8,0.64,0,0,2.24,172.45,5.44
22Month,0,2.73,0.55,5.47,0,0,0,0,6.01,6.56,101.13,1.09,0.55,9.84,0,1.09,6.01,2.73,0,1.64,1.09,0,0.55,0,1.64,0.55,0.55,0,0.55,3.28,1.09,0,0,0,1.09,2.19
