stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,32.69,4.09,0,61.3,4.09,0,0,0,0,0,0,0,8.17,0,0,0,0,0,32.69,12.26,77.64,0,0,0,0,8.17,416.81,0,0,0,4.09,0,0,0,0,0,0,0,0,0
72hpf,8.56,3.21,0,27.81,4.28,7.49,0,0,0,0,1.07,0,0,0,0,4.28,0,5.35,40.65,6.42,60.98,0,4.28,3.21,0,271.73,136.93,1.07,3.21,0,35.3,2.14,0,14.98,2.14,1.07,2.14,0,0,0
21Day,22.76,2.68,1.34,45.51,2.68,16.06,0,16.06,0,0,1.34,0,0,5.35,2.68,16.06,1.34,5.35,22.76,4.02,84.33,0,0,1.34,0,95.04,40.16,1.34,1.34,0,30.79,6.69,6.69,5.35,5.35,2.68,2.68,0,1.34,5.35
3Month,0.64,11.84,1.6,111.02,0.96,0,3.52,1.92,0.32,4.8,21.12,0.64,0,326.03,24.96,5.44,23.04,7.68,40.31,31.36,58.55,12.48,0.32,6.08,9.6,3.84,0,4.16,6.72,0,3.2,6.72,274.2,2.24,0,0,1.6,21.12,304.59,24.96
22Month,0,18.04,4.37,20.77,0.55,0,0.55,2.19,0,3.28,23.51,15.85,0,587.65,12.03,7.65,21.32,0,9.29,23.51,40.45,2.19,6.56,4.92,0.55,6.56,0,3.83,4.37,6.01,2.19,1.09,51.93,4.37,3.83,0,0.55,1.09,1.09,12.57
