stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,4.09,0,16.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.17,8.17,0,0,0,0,0,40.86,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.07,3.21,0,4.28,1.07,4.28,0,0,0,0,0,0,0,0,0,0,0,6.42,0,9.63,0,0,0,0,5.35,4.28,0,0,0,12.84,0,0,3.21,0,0,0,0,0
21Day,1.34,2.68,0,12.05,0,14.72,0,1.34,0,0,0,0,0,0,2.68,0,0,12.05,2.68,29.45,0,0,8.03,0,2.68,8.03,0,0,0,14.72,0,0,5.35,1.34,0,0,0,0
3Month,1.6,16.64,0,39.67,0.32,0,2.24,1.28,0,1.28,16.32,0,111.34,17.28,1.6,17.92,1.28,23.68,11.84,65.59,26.56,0.32,4.16,9.28,2.88,0.32,0.96,1.6,0,2.88,5.12,23.68,0.96,0,1.28,12.48,13.12,8.32
22Month,0,12.57,0.55,13.12,0.55,0,3.28,0.55,0.55,1.09,26.24,8.2,133.93,14.76,1.09,10.39,0,5.47,14.76,54.67,1.64,5.47,2.73,1.09,0,1.09,0.55,2.73,0.55,1.09,0,0.55,1.09,0,0,0,0,3.83
