stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,12.26,0,20.43,8.17,4.09,0,0,0,0,0,0,0,0,0,4.09,4.09,0,151.2,0,0,0,0,57.21,849.97,0,0,0,44.95,0,0,0,0,0,0,0,0,0
72hpf,25.67,7.49,0,10.7,3.21,29.95,0,1.07,0,0,0,0,0,0,0,5.35,33.16,2.14,37.44,0,1.07,1.07,0,989.56,1886.04,0,3.21,0,74.89,0,0,312.38,11.77,11.77,2.14,0,0,0
21Day,13.39,2.68,1.34,20.08,0,9.37,0,4.02,0,0,0,1.34,0,5.35,5.35,0,10.71,1.34,36.14,0,0,2.68,0,232.9,180.7,0,2.68,0,16.06,16.06,0,45.51,20.08,53.54,1.34,0,0,2.68
3Month,3.2,8.64,0.32,6.72,0,0,0.32,0,1.28,2.24,0,20.16,2.24,0.64,2.88,0.64,2.88,2.56,14.72,17.92,0,0.64,13.44,7.36,4.8,0,1.6,0,5.44,1.92,66.23,59.19,0.96,0,0.32,1.92,31.36,3.84
22Month,6.01,15.31,0,6.01,2.19,0,0,0,1.64,10.39,1.64,84.18,1.64,1.09,5.47,0,1.64,4.92,20.77,2.73,1.09,1.09,0,6.56,1.64,1.09,3.83,0.55,4.37,0,13.12,225.22,9.29,0,0,0,0.55,4.92
