stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,0,0,281.96,20.43,4.09,0,0,0,4.09,0,102.16,0,0,0,0,106.25,290.13,249.27,28.6,0,4.09,0,4.09,12.26,167.54,8.17,0,0,8.17,0,0,0,0,0,0,0,0,0,0
72hpf,5.35,7.49,0,205.4,84.51,13.91,0,1.07,0,10.7,0,1.07,0,0,14.98,0,159.4,667.55,46,11.77,0,10.7,2.14,7.49,86.65,71.68,5.35,1.07,0,13.91,5.35,0,0,7.49,0,0,1.07,0,0,0
21Day,8.03,4.02,13.39,538.09,22.76,20.08,0,9.37,9.37,22.76,0,0,6.69,5.35,183.38,13.39,58.9,447.07,204.8,40.16,0,0,38.82,0,41.49,37.48,8.03,8.03,0,12.05,20.08,0,1.34,4.02,4.02,13.39,1.34,0,0,103.07
3Month,1.6,6.72,19.52,339.47,1.92,0,3.52,4.8,117.74,95.98,0,0,118.38,159.33,17.92,166.69,27.2,70.71,158.37,15.36,2.24,0.64,212.77,13.12,7.68,0.32,11.52,4.48,0,0.96,8.96,0.64,8.96,0,0.32,0,0.96,8.32,16.64,172.77
22Month,1.64,14.21,54.12,227.41,1.64,0,4.92,4.37,115.89,249.27,33.35,0,483.79,79.81,39.91,312.14,12.03,23.51,265.67,12.03,0,10.93,145.96,2.19,3.83,0,16.4,11.48,3.83,0,2.19,0,10.93,2.19,1.09,0,0,1.64,0,57.95
