stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,4.09,4.09,16.35,20.43,0,0,0,0,12.26,53.12,0,0,4.09,0,0,0,0,0,0,0,0
72hpf,0,1.07,0,3.21,0,0,0,0,0,0,0,0,0,0,0,2.14,4.28,0,19.26,0,0,0,0,9.63,4.28,0,0,17.12,1.07,0,0,0,2.14,0,0,0
21Day,5.35,4.02,0,60.23,4.02,1.34,0,6.69,0,1.34,0,0,0,8.03,1.34,1.34,10.71,4.02,57.56,0,0,5.35,0,12.05,12.05,0,0,9.37,0,1.34,0,0,1.34,0,0,6.69
3Month,1.28,2.56,0.32,24.96,0.32,0,0.32,0,3.2,3.52,0,6.08,1.92,0.96,4.16,1.28,8.96,3.84,25.28,4.48,0,5.44,0.64,0.96,0,1.28,0,0.32,1.28,77.11,0.64,0,0,14.08,1.92,18.88
22Month,0,4.37,1.09,12.57,0.55,0,0.55,1.64,2.73,6.01,1.64,29.52,4.37,4.37,6.56,0,1.09,10.39,18.04,1.64,1.64,0.55,0,1.64,0.55,1.64,0.55,0,0.55,14.76,0,0.55,0,2.73,0,9.84
