stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,106.25,106.25,12.26,461.76,2484.53,0,0,0,0,0,0,0,32.69,8.17,0,0,12.26,93.99,163.46,85.81,3305.9,0,0,0,0,1540.57,21155.32,171.63,0,0,335.09,0,0,0,0,49.04,0,0,0
72hpf,0,1.07,0,3.21,159.4,5.35,0,0,0,0,0,0,0,0,0,0,0,58.84,2.14,2.14,50.28,0,6.42,0,0,67.4,128.37,8.56,0,0,42.79,4.28,0,20.33,1.07,1.07,0,0,0
21Day,0,0,0,4.02,12.05,1.34,0,0,0,4.02,0,0,0,0,0,0,0,0,1.34,0,4.02,0,0,0,0,8.03,9.37,0,0,0,0,5.35,17.4,1.34,2.68,0,0,0,0
3Month,1.6,2.24,1.6,30.72,8.32,0,1.28,0.32,0.32,5.12,12.48,0,0,64.63,12.48,0.96,16.96,3.2,8,7.36,8.64,0.96,0.64,6.72,9.6,8.64,0.32,2.56,0.96,0,0,10.56,1020,1.6,0,0.64,5.12,2271.32,7.04
22Month,0,0.55,0,3.83,4.92,0,0,0,0,0.55,6.56,3.83,0,43.73,1.64,2.19,6.01,1.09,2.19,3.83,6.56,0,1.64,0.55,0,1.09,0,1.64,1.09,3.28,0.55,0,236.7,0,0,0,0,6.01,2.19
