stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,24.52,122.59,0,1201.4,0,8.17,0,0,0,0,0,179.8,0,0,0,0,183.89,523.06,28.6,465.85,0,0,0,44.95,85.81,3612.38,12.26,0,0,40.86,0,0,0,0,0,0,28.6,0,0,0
72hpf,43.86,33.16,0,445.03,29.95,19.26,0,2.14,0,1.07,0,0,0,0,4.28,1.07,181.86,966.02,3.21,339.12,0,36.37,27.81,27.81,241.77,688.95,34.23,73.82,0,288.84,17.12,0,1.07,157.26,0,0,18.19,0,0,0
21Day,36.14,4.02,2.68,2416.05,5.35,33.46,0,9.37,0,6.69,2.68,0,40.16,5.35,17.4,9.37,198.1,1072.17,14.72,246.29,0,0,58.9,0,163.3,145.9,21.42,6.69,0,97.71,52.2,0,4.02,28.11,5.35,30.79,32.12,0,0,6.69
3Month,4.8,6.08,8,908.66,1.28,0,5.12,1.28,42.87,68.47,0.32,0,2024.96,90.87,2.24,61.75,115.5,135.66,33.91,141.42,16.32,2.24,43.83,79.99,12.16,3.2,49.91,4.48,0,7.04,38.71,1.28,107.18,3.84,0.32,0,2.24,45.43,73.59,13.44
22Month,6.01,8.2,20.77,331.82,0,0,10.93,0.55,44.28,301.75,198.98,0,2609.73,79.81,5.47,125.73,43.73,49.2,26.24,173.84,3.28,85.28,44.28,3.28,9.84,1.64,45.37,4.92,3.28,4.37,3.83,0,33.89,14.21,1.09,0,1.64,4.37,0.55,7.11
