stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,36.78,0,65.38,4.09,4.09,0,0,0,0,0,0,0,0,0,0,0,4.09,24.52,204.32,0,0,0,0,81.73,1328.08,0,0,53.12,0,0,0,0,0,4.09,0,0,0
72hpf,182.93,43.86,0,114.47,39.58,126.24,0,6.42,0,0,3.21,0,1.07,0,11.77,0,41.72,211.82,37.44,1054.81,0,12.84,27.81,7.49,16024.4,932.86,24.61,36.37,828.02,5.35,4.28,175.45,11.77,11.77,36.37,0,0,0
21Day,204.8,36.14,18.74,265.03,18.74,188.73,0,54.88,0,5.35,13.39,5.35,29.45,2.68,152.59,40.16,21.42,121.81,105.74,2793.52,1.34,2.68,148.58,1.34,5292.56,673.28,17.4,37.48,615.73,207.47,28.11,152.59,30.79,58.9,44.17,0,0,68.27
3Month,2.88,34.87,1.6,115.18,1.92,0,3.2,5.12,2.24,8.64,32.95,0.96,82.55,24.32,16.64,23.68,5.44,35.83,62.71,247.32,54.71,0,19.84,10.24,22.08,6.72,26.24,13.12,11.2,7.04,382.66,6.08,0,0,5.44,36.79,30.08,87.67
22Month,2.19,41,2.19,74.89,0.55,0,2.73,5.47,1.64,7.11,59.59,78.72,286.45,36.63,41.55,39.91,4.37,13.67,99.49,340.02,16.4,13.67,20.23,0,26.24,1.09,32.8,30.07,13.12,2.19,188.6,24.6,1.64,0,2.19,8.2,0,53.03
