stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,36.78,28.6,0,171.63,12.26,4.09,0,12.26,0,0,0,4.09,0,0,0,0,12.26,40.86,118.51,388.21,0,0,0,4.09,81.73,4625.81,0,0,0,40.86,0,0,0,0,0,0,12.26,0,0,0
72hpf,82.37,37.44,0,114.47,19.26,88.79,0,7.49,0,7.49,0,0,0,0,5.35,0,63.12,119.82,40.65,368.01,0,6.42,6.42,2.14,1687.06,2274.38,5.35,12.84,0,220.38,10.7,0,3.21,128.37,2.14,4.28,5.35,0,0,1.07
21Day,139.21,13.39,2.68,182.04,6.69,165.98,0,100.39,4.02,37.48,0,0,13.39,5.35,108.42,12.05,8.03,62.91,65.59,538.09,0,0,32.12,0,402.9,726.82,4.02,10.71,0,191.41,52.2,0,22.76,95.04,4.02,28.11,9.37,0,0,77.63
3Month,1.92,4.48,2.56,74.55,1.28,0,2.56,5.76,7.04,62.07,0,0,57.91,34.55,8.32,22.08,4.16,31.36,42.55,44.15,12.8,0.64,5.44,4.8,5.44,5.12,3.52,1.28,0,0.64,12.8,0.32,851.71,4.8,0.32,0,0.64,8.32,54.39,59.51
22Month,1.09,9.29,7.11,38.27,1.64,0,12.57,3.83,7.11,398.51,13.12,0,187.5,36.08,33.35,28.43,3.28,6.56,94.02,60.13,4.37,4.37,6.01,0,6.56,6.56,8.2,7.65,2.73,2.19,1.64,0,106.6,9.29,0.55,0,0,2.19,0.55,24.6
