stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,20.43,0,0,0,0,4.09,65.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,1.07,0,0,0,0,0,0,0,0,0,0,1.07,1.07,0,2.14,0,0,0,0,21.4,7.49,0,0,0,2.14,83.44,0,0,1.07,0,0,1.07,0,0,0
21Day,77.63,14.72,12.05,224.87,4.02,129.84,0,28.11,0,1.34,8.03,2.68,25.43,10.71,74.96,38.82,21.42,153.93,53.54,246.29,0,1.34,37.48,2.68,299.83,115.11,1.34,13.39,0,104.41,13956.88,0,0,25.43,10.71,73.62,10.71,0,0,44.17
3Month,0.64,11.84,6.72,78.39,0.96,0,2.88,0.32,0.32,15.68,28.8,0.32,178.21,46.07,1.92,63.03,13.44,36.79,23.68,39.99,7.68,0.64,16.32,8.64,2.56,0.96,6.4,2.24,0,2.88,12324.13,26.56,28.16,0.96,0.64,0,0.64,13.12,32.31,28.48
22Month,1.09,11.48,3.83,46.47,0,0,7.11,0,0,12.03,22.41,6.56,198.98,6.56,8.2,33.89,0.55,7.11,24.05,26.24,1.64,9.29,3.83,0,2.73,0,23.51,6.01,4.92,2.19,9520.54,0,9.84,4.37,1.09,0,0,3.28,0,27.33
