stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,20.43,16.35,0,134.85,4.09,8.17,0,0,0,4.09,0,8.17,0,0,0,4.09,20.43,44.95,36.78,106.25,0,0,0,0,85.81,1430.24,8.17,0,0,12.26,0,0,0,0,0,0,12.26,0,0,0
72hpf,34.23,13.91,1.07,58.84,14.98,155.12,0,3.21,0,3.21,0,0,0,0,10.7,0,33.16,113.4,12.84,52.42,0,1.07,5.35,0,2832.81,746.71,4.28,18.19,0,94.14,0,0,0,88.79,3.21,2.14,5.35,0,0,0
21Day,40.16,5.35,4.02,155.27,4.02,112.44,0,60.23,2.68,6.69,0,0,2.68,6.69,108.42,33.46,12.05,42.83,34.8,80.31,0,0,10.71,0,776.35,318.57,5.35,9.37,0,37.48,33.46,0,6.69,37.48,13.39,22.76,5.35,0,0,84.33
3Month,0.32,3.52,1.28,57.91,1.28,0,0.32,1.92,18.24,23.04,0.32,0,27.2,84.15,5.44,19.2,8,9.92,18.56,12.8,1.28,0,5.76,3.52,8,1.6,5.44,3.52,0,0,2.88,0.32,182.05,2.88,0,0,0,6.4,11.52,83.51
22Month,0,12.57,3.83,32.8,1.09,0,1.09,7.11,8.2,65.05,6.01,0,95.66,44.83,13.67,37.72,2.19,2.73,30.07,11.48,0.55,2.19,5.47,0,10.93,1.09,5.47,7.11,1.64,0,0.55,0,27.33,10.39,2.73,0,0,0.55,0,51.39
