stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,249.27,0,0,0,0,0,0,0,0,0,0,0,269.7,997.08,12.26,20.43,0,0,0,12.26,4.09,167.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,24.61,2.14,0,267.45,1.07,18.19,0,1.07,0,1.07,0,0,0,2.14,0,84.51,1393.94,1.07,46,0,0,4.28,1.07,267.45,140.14,0,1.07,0,33.16,0,0,0,9.63,1.07,1.07,2.14,0,0,0
21Day,17.4,0,1.34,2129.61,1.34,37.48,0,6.69,12.05,0,0,10.71,4.02,18.74,9.37,34.8,792.41,5.35,58.9,0,0,13.39,0,70.94,34.8,2.68,1.34,0,20.08,26.77,0,14.72,6.69,5.35,10.71,0,0,0,8.03
3Month,0.96,13.12,16.96,4538.8,8.64,0,11.52,1.28,752.84,39.99,0.32,328.27,50.55,3.84,181.73,240.28,781.64,34.23,57.59,14.08,1.92,63.99,32.63,7.36,0.64,13.12,8,0,5.12,40.31,0.32,139.18,4.16,0.32,0,0.96,13.12,43.51,36.47
22Month,0,20.23,81.45,858.25,5.47,0,7.11,1.64,328.54,18.04,6.01,249.27,7.11,3.83,249.27,58.49,184.22,18.04,40.45,1.64,11.48,28.97,0,2.19,0,9.29,2.19,2.19,0,4.92,0,52.48,2.19,2.19,0,0,0.55,0,4.37
