stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,0,0,8.17,0,0,0,0,0,4.09,0,0,0,0,0,4.09,0,0,171.63,12.26,0,0,0,0,4.09,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,2.14,0,0,19.26,0,5.35,0,0,0,0,0,0,0,0,0,0,10.7,49.21,55.63,14.98,0,1.07,0,0,10.7,7.49,0,0,0,3.21,0,0,0,0,0,0,0,0,0
21Day,5.35,4.02,2.68,290.46,0,32.12,0,4.02,0,1.34,4.02,0,6.69,0,6.69,4.02,278.41,554.15,61.57,36.14,0,1.34,42.83,0,24.09,18.74,0,2.68,0,38.82,13.39,0,4.02,1.34,2.68,0,0,0,2.68
3Month,2.56,10.56,15.04,4181.74,0.96,0,5.76,1.6,1.6,17.28,125.74,0.32,232.6,64.95,2.56,59.83,24.64,380.42,441.53,1321.39,260.12,2.56,16.96,22.72,4.8,1.28,12.8,2.56,0,18.24,28.8,34.23,2.24,0,0,4.8,14.4,27.2,20.8
22Month,3.83,67.24,79.81,2595.52,0,0,28.43,1.64,0,19.13,242.17,37.17,3077.12,49.2,9.84,94.57,8.75,1104.24,2641.98,3504.06,113.7,103.32,22.96,3.28,8.2,3.83,13.67,20.23,5.47,3.28,13.67,11.48,7.65,3.83,0,1.09,8.2,0,18.59
