stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,4.09,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.35,0,0,0,0,12.26,85.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.07,0,0,3.21,0,2.14,0,0,0,0,0,0,0,0,0,0,1.07,9.63,1.07,9.63,0,0,0,0,9.63,14.98,0,0,0,3.21,0,0,0,0,0,0,0,0,0,0
21Day,4.02,0,0,10.71,0,10.71,0,0,0,0,0,0,2.68,0,1.34,0,0,6.69,2.68,5.35,0,0,0,0,2.68,4.02,0,0,0,0,1.34,0,0,1.34,0,2.68,1.34,0,0,2.68
3Month,2.88,20.8,19.52,414.33,1.28,0,7.04,16.64,2.24,51.83,78.07,0.32,895.54,106.54,26.56,292.43,24,130.86,121.9,184.93,51.83,1.28,20.8,22.4,7.68,2.56,10.88,2.88,0,9.6,25.92,0.32,86.71,1.6,0,0,0.64,18.56,17.92,115.18
22Month,4.37,76.53,42.64,237.79,1.09,0,26.79,23.51,0.55,52.48,211.01,100.04,6041.08,119.17,109.33,412.72,11.48,50.29,225.77,453.72,12.03,121.9,36.08,2.73,13.12,5.47,20.23,18.59,12.57,13.12,12.03,0,26.24,6.01,9.29,0,1.09,4.92,0,77.62
